"id","gloss","stem","actual_phonology","model_phonology","type","language","num_morphemes","num_tokens","utterance_order","corpus_name","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_name","target_child_age","target_child_sex","media_start","media_end","media_unit","collection_name","collection_id","corpus_id","speaker_id","target_child_id","transcript_id","clean_utterances","bin","dont_pos","condensed_pos","do"
8533227,"you tell everybody Daddy works in a chip shop and he doesn't does he","you tell everybody Daddy work in a chip shop and he do do he","",NA,"question","eng",18,14,638,"Thomas","pro:per v pro:indef n:prop v prep det:art n n coord pro:sub mod v pro:sub","MOT","Mother","Mother","Thomas",26.2305180804534,"male",1748.12,1752.102,"s","Eng-UK",12,216,14994,14993,23771,"you tell everybody Daddy works in a chip shop and he doesn't does he","26-27","pro:per v pro:indef n:prop v prep det:art n n coord pro:sub doesn't does pro:sub","n v n n v prep det n n coord n mod v n","doesn't"
8533404,"she doesn't wanna be messed with does she","she do want be mess with do she","",NA,"question","eng",13,8,1148,"Thomas","pro:sub mod v aux part prep v pro:sub","MOT","Mother","Mother","Thomas",25.6904659233249,"male",2567.898,2571.254,"s","Eng-UK",12,216,14994,14993,23758,"she doesn't wanna be messed with does she","25-26","pro:sub doesn't v aux part prep does pro:sub","n mod v aux part prep v n","doesn't"
8533587,"she doesn't want you to touch her","she do want you to touch her","",NA,"declarative","eng",9,7,1159,"Thomas","pro:sub mod v pro:per inf v pro:obj","MOT","Mother","Mother","Thomas",25.6904659233249,"male",2593.41,2595.418,"s","Eng-UK",12,216,14994,14993,23758,"she doesn't want you to touch her","25-26","pro:sub doesn't v pro:per inf v pro:obj","n mod v n inf v n","doesn't"
8533855,"but it doesn't does it","but it do do it","",NA,"question","eng",8,5,671,"Thomas","conj pro:per mod mod pro:per","MOT","Mother","Mother","Thomas",26.2305180804534,"male",1866.339,1868.812,"s","Eng-UK",12,216,14994,14993,23771,"but it doesn't does it","26-27","conj pro:per doesn't does pro:per","conj n mod mod n","doesn't"
8534929,"it doesn't matter","it do matter","",NA,"declarative","eng",5,3,1408,"Thomas","pro:per mod v","MOT","Mother","Mother","Thomas",25.7233208074088,"male",3020.536,3021.407,"s","Eng-UK",12,216,14994,14993,23759,"it doesn't matter","25-26","pro:per doesn't v","n mod v","doesn't"
8535763,"it doesn't matter","it do matter","",NA,"declarative","eng",5,3,865,"Thomas","pro:per mod v","MOT","Mother","Mother","Thomas",26.1319534282018,"male",2537.297,2537.889,"s","Eng-UK",12,216,14994,14993,23768,"it doesn't matter","26-27","pro:per doesn't v","n mod v","doesn't"
8536537,"it doesn't really show does it on that","it do real show do it on that","",NA,"question","eng",13,8,1221,"Thomas","pro:per mod adv v mod pro:per prep pro:dem","MOT","Mother","Mother","Thomas",25.8218854596604,"male",3126.196,3128.32,"s","Eng-UK",12,216,14994,14993,23762,"it doesn't really show does it on that","25-26","pro:per doesn't adv v does pro:per prep pro:dem","n mod adv v mod n prep n","doesn't"
8536990,"well she doesn't seem to want it does she","well she do seem to want it do she","",NA,"question","eng",12,9,935,"Thomas","co pro:sub mod cop inf v pro:per v pro:sub","MOT","Mother","Mother","Thomas",26.1319534282018,"male",2852.895,2855.031,"s","Eng-UK",12,216,14994,14993,23768,"well she doesn't seem to want it does she","26-27","co pro:sub doesn't cop inf v pro:per does pro:sub","co n mod cop inf v n v n","doesn't"
8537169,"she has come in from outside but she doesn't look like she wants any lunch","she have come in from outside but she do look like she want any lunch","",NA,"declarative","eng",20,15,945,"Thomas","pro:sub aux part adv prep n conj pro:sub mod v conj pro:sub v qn n","MOT","Mother","Mother","Thomas",26.1319534282018,"male",2870.865,2874.65,"s","Eng-UK",12,216,14994,14993,23768,"she has come in from outside but she doesn't look like she wants any lunch","26-27","pro:sub aux part adv prep n conj pro:sub doesn't v conj pro:sub v qn n","n aux part adv prep n conj n mod v conj n v qn n","doesn't"
8537330,"and one that doesn't say anything","and one that do say anything","",NA,"declarative","eng",8,6,830,"Thomas","coord det:num adv mod co pro:indef","MOT","Mother","Mother","Thomas",26.3947925008727,"male",2180.767,2182.206,"s","Eng-UK",12,216,14994,14993,23774,"and one that doesn't say anything","26-27","coord det:num adv doesn't co pro:indef","coord det adv mod co n","doesn't"
8538017,"I've put a big plastic sheet down on the carpet so it doesn't get wet","I put a big plastic sheet down on the carpet so it do get wet","",NA,"declarative","eng",19,15,871,"Thomas","pro:sub v det:art adj adj n adv prep det:art n co pro:per mod v adj","MOT","Mother","Mother","Thomas",26.3619376167888,"male",2180.565,2183.572,"s","Eng-UK",12,216,14994,14993,23773,"I've put a big plastic sheet down on the carpet so it doesn't get wet","26-27","pro:sub v det:art adj adj n adv prep det:art n co pro:per doesn't v adj","n v det adj adj n adv prep det n co n mod v adj","doesn't"
8538226,"it doesn't really matter because you've xxx a nice","it do real matter because you a nice","",NA,"trail off","eng",13,9,1311,"Thomas","pro:per mod adv v conj pro:per det:art adj","MOT","Mother","Mother","Thomas",25.8218854596604,"male",3312.258,3315.143,"s","Eng-UK",12,216,14994,14993,23762,"it doesn't really matter because you've a nice","25-26","pro:per doesn't adv v conj pro:per det:art adj","n mod adv v conj n det adj","doesn't"
8538586,"he doesn't drive that does he","he do drive that do he","",NA,"question","eng",9,6,1018,"Thomas","pro:sub mod v pro:dem v pro:sub","MOT","Mother","Mother","Thomas",26.0333887759502,"male",3628.452,3629.695,"s","Eng-UK",12,216,14994,14993,23767,"he doesn't drive that does he","26-27","pro:sub doesn't v pro:dem does pro:sub","n mod v n v n","doesn't"
8539255,"she doesn't seem to wanna eat that does she","she do seem to want eat that do she","",NA,"question","eng",13,9,966,"Thomas","pro:sub mod cop inf v v pro:dem v pro:sub","MOT","Mother","Mother","Thomas",26.2305180804534,"male",2573.858,2576.029,"s","Eng-UK",12,216,14994,14993,23771,"she doesn't seem to wanna eat that does she","26-27","pro:sub doesn't cop inf v v pro:dem does pro:sub","n mod cop inf v v n v n","doesn't"
8540195,"he doesn't work at the chip shop","he do work at the chip shop","",NA,"declarative","eng",9,7,627,"Thomas","pro:sub mod v prep det:art n n","MOT","Mother","Mother","Thomas",26.4933571531243,"male",1890.773,1893.861,"s","Eng-UK",12,216,14994,14993,23777,"he doesn't work at the chip shop","26-27","pro:sub doesn't v prep det:art n n","n mod v prep det n n","doesn't"
8540317,"but it doesn't stop you throwing","but it do stop you throw","",NA,"declarative","eng",9,6,1264,"Thomas","conj pro:per mod v pro:per part","MOT","Mother","Mother","Thomas",26.1648083122857,"male",3527.856,3529.853,"s","Eng-UK",12,216,14994,14993,23770,"but it doesn't stop you throwing","26-27","conj pro:per doesn't v pro:per part","conj n mod v n part","doesn't"
8540923,"Mummy keeps it in the draw because it doesn't stack up very well","Mummy keep it in the draw because it do stack up very well","",NA,"declarative","eng",16,13,74,"Thomas","n:prop v pro:per prep det:art v conj pro:per mod v adv adv adv","MOT","Mother","Mother","Thomas",26.8219059939629,"male",NA,NA,NA,"Eng-UK",12,216,14994,14993,23783,"Mummy keeps it in the draw because it doesn't stack up very well","26-27","n:prop v pro:per prep det:art v conj pro:per doesn't v adv adv adv","n v n prep det v conj n mod v adv adv adv","doesn't"
8541008,"well he doesn't realize that we pass the bakers on Tuesdays and we always go in because usually you might","well he do realize that we pass the bake on Tuesdays and we always go in because usual you might","",NA,"interruption","eng",27,20,1030,"Thomas","co pro:sub mod v comp pro:sub v det:art n prep n:prop coord pro:sub adv v prep conj adv pro:per mod","MOT","Mother","Mother","Thomas",26.3947925008727,"male",2627.673,2635.58,"s","Eng-UK",12,216,14994,14993,23774,"well he doesn't realize that we pass the bakers on Tuesdays and we always go in because usually you might","26-27","co pro:sub doesn't v comp pro:sub v det:art n prep n:prop coord pro:sub adv v prep conj adv pro:per mod","co n mod v comp n v det n prep n coord n adv v prep conj adv n mod","doesn't"
8543480,"but he doesn't really you know","but he do real you know","",NA,"declarative","eng",10,6,927,"Thomas","conj pro:sub mod adv pro:per v","MOT","Mother","Mother","Thomas",26.1976631963695,"male",2742.348,2744.089,"s","Eng-UK",12,216,14994,14993,23769,"but he doesn't really you know","26-27","conj pro:sub doesn't adv pro:per v","conj n mod adv n v","doesn't"
8543593,"no she doesn't want it does she","no she do want it do she","",NA,"question","eng",10,7,430,"Thomas","co pro:sub mod v pro:per v pro:sub","MOT","Mother","Mother","Thomas",25.7561756914926,"male",1064.806,1066.513,"s","Eng-UK",12,216,14994,14993,23760,"no she doesn't want it does she","25-26","co pro:sub doesn't v pro:per does pro:sub","no:co n mod v n v n","doesn't"
8544134,"how about we give two to Dimitra if she doesn't mind them being handled","how about we give two to Dimitra if she do mind them be handle","",NA,"question","eng",18,14,627,"Thomas","pro:int adv pro:sub v det:num prep n:prop conj pro:sub mod v pro:obj part part","MOT","Mother","Mother","Thomas",26.6904864576275,"male",1691.329,1696.936,"s","Eng-UK",12,216,14994,14993,23781,"how about we give two to Dimitra if she doesn't mind them being handled","26-27","pro:int adv pro:sub v det:num prep n:prop conj pro:sub doesn't v pro:obj part part","n adv n v det prep n conj n mod v n part part","doesn't"
8544208,"so it doesn't spill but I can't seem to do it","so it do spill but I can seem to do it","",NA,"declarative","eng",14,11,468,"Thomas","co pro:per mod v conj pro:sub mod cop inf v pro:per","MOT","Mother","Mother","Thomas",25.7561756914926,"male",1165.598,1168.349,"s","Eng-UK",12,216,14994,14993,23760,"so it doesn't spill but I can't seem to do it","25-26","co pro:per doesn't v conj pro:sub mod cop inf do pro:per","co n mod v conj n mod cop inf v n","doesn't"
8544645,"just be careful it doesn't fall on your foot Thomas","just be careful it do fall on your foot Thomas","",NA,"declarative","eng",12,10,304,"Thomas","adv cop co pro:per mod v prep det:poss n n:prop","MOT","Mother","Mother","Thomas",26.8219059939629,"male",NA,NA,NA,"Eng-UK",12,216,14994,14993,23783,"just be careful it doesn't fall on your foot Thomas","26-27","adv cop co pro:per doesn't v prep det:poss n n:prop","adv cop co n mod v prep det n n","doesn't"
8544942,"oh I bet she doesn't appreciate that really does she","oh I bet she do appreciate that real do she","",NA,"question","eng",16,10,1313,"Thomas","co pro:sub v pro:sub mod v adv adv v pro:sub","MOT","Mother","Mother","Thomas",26.2305180804534,"male",3607.477,3610.159,"s","Eng-UK",12,216,14994,14993,23771,"oh I bet she doesn't appreciate that really does she","26-27","co pro:sub v pro:sub doesn't v adv adv does pro:sub","co n v n mod v adv adv v n","doesn't"
8545262,"to be honest it doesn't look very nice","to be honest it do look very nice","",NA,"declarative","eng",10,8,1037,"Thomas","inf cop adj pro:per mod v adv adj","MOT","Mother","Mother","Thomas",26.1976631963695,"male",3094.941,3096.741,"s","Eng-UK",12,216,14994,14993,23769,"to be honest it doesn't look very nice","26-27","inf cop adj pro:per doesn't v adv adj","inf cop adj n mod v adv adj","doesn't"
8545761,"she doesn't know he has got in one of the boxes does she","she do know he have get in one of the box do she","",NA,"question","eng",19,13,65,"Thomas","pro:sub mod v pro:sub aux part adv det:num prep det:art n v pro:sub","MOT","Mother","Mother","Thomas",27.0662641943366,"male",202.215,204.537,"s","Eng-UK",12,216,14994,14993,23788,"she doesn't know he has got in one of the boxes does she","27-28","pro:sub doesn't v pro:sub aux part adv det:num prep det:art n does pro:sub","n mod v n aux part adv det prep det n v n","doesn't"
8547136,"he doesn't look very happy does he","he do look very happy do he","",NA,"question","eng",10,7,457,"Thomas","pro:sub mod v adv adj v pro:sub","MOT","Mother","Mother","Thomas",26.7233413417113,"male",1032.762,1034.294,"s","Eng-UK",12,216,14994,14993,23782,"he doesn't look very happy does he","26-27","pro:sub doesn't v adv adj does pro:sub","n mod v adv adj v n","doesn't"
8547506,"no it doesn't","no it do","",NA,"declarative","eng",5,3,289,"Thomas","co pro:per mod","MOT","Mother","Mother","Thomas",26.6576315735436,"male",865.755,866.591,"s","Eng-UK",12,216,14994,14993,23780,"no it doesn't","26-27","co pro:per doesn't","no:co n mod","doesn't"
8548977,"it doesn't look very nice","it do look very nice","",NA,"declarative","eng",7,5,770,"Thomas","pro:per mod v adv adj","MOT","Mother","Mother","Thomas",25.7561756914926,"male",2115.26,2117.048,"s","Eng-UK",12,216,14994,14993,23760,"it doesn't look very nice","25-26","pro:per doesn't v adv adj","n mod v adv adj","doesn't"
8549010,"now we're greasing the tin so it doesn't stick","now we grease the tin so it do stick","",NA,"declarative","eng",13,9,570,"Thomas","adv pro:sub part det:art n co pro:per mod v","MOT","Mother","Mother","Thomas",26.8219059939629,"male",NA,NA,NA,"Eng-UK",12,216,14994,14993,23783,"now we're greasing the tin so it doesn't stick","26-27","adv pro:sub part det:art n co pro:per doesn't v","adv n part det n co n mod v","doesn't"
8550929,"she doesn't wanna go out she doesn't wanna be in she doesn't wanna stay down here with us and she doesn't wanna go upstairs","she do want go out she do want be in she do want stay down here with us and she do want go upstairs","",NA,"declarative","eng",36,24,903,"Thomas","pro:sub mod v v adv pro:sub mod v aux adv pro:sub mod v v prep n prep pro:obj coord pro:sub mod v v adv","MOT","Mother","Mother","Thomas",25.7561756914926,"male",2589.974,2595.906,"s","Eng-UK",12,216,14994,14993,23760,"she doesn't wanna go out she doesn't wanna be in she doesn't wanna stay down here with us and she doesn't wanna go upstairs","25-26","pro:sub doesn't v v adv pro:sub doesn't v aux adv pro:sub doesn't v v prep n prep pro:obj coord pro:sub doesn't v v adv","n mod v v adv n mod v aux adv n mod v v prep n prep n coord n mod v v adv","doesn't"
8551182,"well it doesn't say that","well it do say that","",NA,"declarative","eng",7,5,1304,"Thomas","co pro:per mod v comp","FAT","Father","Father","Thomas",26.5919218053759,"male",3871.947,3874.641,"s","Eng-UK",12,216,14996,14993,23778,"well it doesn't say that","26-27","co pro:per doesn't v comp","co n mod v comp","doesn't"
8552833,"it doesn't look a very nice day","it do look a very nice day","",NA,"declarative","eng",9,7,642,"Thomas","pro:per mod v det:art adv adj n","MOT","Mother","Mother","Thomas",26.6576315735436,"male",1899.975,1902.494,"s","Eng-UK",12,216,14994,14993,23780,"it doesn't look a very nice day","26-27","pro:per doesn't v det:art adv adj n","n mod v det adv adj n","doesn't"
8555672,"it doesn't seem to be there anymore does it","it do seem to be there anymore do it","",NA,"question","eng",12,9,609,"Thomas","pro:per mod cop inf cop adv adv mod pro:per","MOT","Mother","Mother","Thomas",26.8547608780468,"male",1949.231,1951.31,"s","Eng-UK",12,216,14994,14993,23784,"it doesn't seem to be there anymore does it","26-27","pro:per doesn't cop inf cop adv adv does pro:per","n mod cop inf cop adv adv mod n","doesn't"
8556842,"oh it doesn't feel very warm this morning Thomas","oh it do feel very warm this morning Thomas","",NA,"declarative","eng",11,9,1309,"Thomas","co pro:per mod v adv v det:dem n n:prop","MOT","Mother","Mother","Thomas",25.7561756914926,"male",4027.294,4030.243,"s","Eng-UK",12,216,14994,14993,23760,"oh it doesn't feel very warm this morning Thomas","25-26","co pro:per doesn't v adv v det:dem n n:prop","co n mod v adv v det n n","doesn't"
8556964,"but obviously he doesn't wanna play","but obvious he do want play","",NA,"declarative","eng",11,6,36,"Thomas","conj adv pro:sub mod v v","MOT","Mother","Mother","Thomas",27.3948130351753,"male",63.517,65.908,"s","Eng-UK",12,216,14994,14993,23796,"but obviously he doesn't wanna play","27-28","conj adv pro:sub doesn't v v","conj adv n mod v v","doesn't"
