Domain	Function	Head	Negator	Aux	Aux_stem	Subj	Subj_stem	Role	Utterance	Age
learning	labeling	o	not	adj	hungry	I	I	Target_Child	I 'm not hungry	36
learning	labeling	o	not	adj	hungry	I	I	Target_Child	I 'm not hungry	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure Grandma has one of those	36
learning	labeling	have	not	adj	sure	Mummy	Mummy	Mother	my Mummy has one of those but I 'm not quite sure you can eat the cherries from it Thomas	36
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice Tom	36
learning	labeling	o	n't	pro	it	it	it	Mother	it was n't time for us to disappear was it	36
learning	labeling	o	not	adj	nice	that	that	Mother	oh that 's not nice	36
learning	labeling	o	not	n	lemon	they	they	Mother	they 're not lemons	36
learning	labeling	o	not	n	berry	they	they	Mother	they 're not holly berries	36
learning	labeling	o	n't	pro	this	NONE	NONE	Mother	is n't this it	52
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that right	52
learning	labeling	o	not	n	nighttime	it	it	Target_Child	and it 's not nighttime	36
learning	labeling	o	n't	n	room	this	this	Mother	but this is n't Jwww's room	36
learning	labeling	o	not	n	ball	it	it	Target_Child	it 's not the ladybird's ball	36
learning	labeling	o	not	pro	he	he	he	Target_Child	hey he 's not a number is he	36
learning	labeling	o	not	n	danger	it	it	Target_Child	it 's not danger	36
learning	labeling	o	not	n	danger	it	it	Target_Child	it 's not danger	36
learning	labeling	o	not	n	Jwww	you	you	Mother	you 're not Jwww are you	36
learning	labeling	o	not	n	dog	that	that	Target_Child	that 's not a dog	36
learning	labeling	o	not	n	dog	it	it	Target_Child	it 's not a dog	36
learning	labeling	o	not	n	dog	it	it	Target_Child	it 's not a dog	36
learning	labeling	o	not	pro	they	they	they	Mother	they 're not very nice sharks are they	36
learning	labeling	o	not	pro	they	they	they	Mother	they 're not nice animals are they	36
learning	labeling	o	not	n	puffin	that	that	Target_Child	that 's not a puffin	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure	36
learning	labeling	o	not	adj	big	it	it	Mother	it 's not big enough to put it on your whole body	31
learning	labeling	o	not	n	log	those	those	Target_Child	those are not logs	31
learning	labeling	o	n't	pro	me	it	it	Target_Child	it was n't me	31
learning	labeling	clean	not	adj	nice	Daddy	Daddy	Mother	Daddy 's always cleaning your mess up and it 's not nice	31
learning	labeling	o	not	n	Sunday	it	it	Mother	it 's not Sunday	31
learning	labeling	o	not	pro	yours	it	it	Target_Child	it 's not yours	65
learning	labeling	o	no	n	fun	that	that	Mother	no that 's no fun	65
learning	labeling	o	not	adj	good	he	he	Mother	he 's not as good as the other cars is he	34
learning	labeling	o	not	pro	he	he	he	Mother	well he 's not on the ramp is he	34
learning	labeling	o	n't	adj	dirt	hands	hand	Target_Child	my hands are n't dirty	34
learning	labeling	o	not	n	ramp	that	that	Mother	that 's not the ramp is it	34
learning	labeling	o	not	adj	happy	I	I	Mother	I 'm not too happy about my handcuffs being taken like this at all I 'm not	34
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure I 'm going to do it	34
learning	labeling	glad	not	pro	mine	tongue	tongue	Mother	glad that tongue 's not mine	34
learning	labeling	o	no	adj	wonder	it	it	Mother	it 's no wonder Mummy does n't wan na play with you because you 're so silly	34
learning	labeling	o	n't	n	case	NONE	NONE	Mother	is n't that the case	34
learning	labeling	o	not	adj	strong	it	it	Mother	because it 's not very strong	34
learning	labeling	front	not	adj	likely	it	it	Mother	that 's the front off the train so it 's not likely to go on the roof is it	34
learning	labeling	o	no	n	use	it	it	Mother	it 's no use getting angry with me	34
learning	labeling	o	not	n	Bella	it	it	Mother	it 's not Bella that holds the eggs	34
learning	labeling	o	not	adj	sure	I	I	Mother	I am not really sure what that was oh_my_goodness	60
learning	labeling	o	not	n	pie	it	it	Mother	it 's not a pie it 's a doll	21
learning	labeling	o	not	n	elephant	that	that	Target_Child	that 's not elephant	21
learning	labeling	with	n't	n	fun	Tom	Tom	Mother	going on the seesaw with Tom was n't any fun	21
learning	labeling	o	not	adj	dark	it	it	Mother	maybe it 's not dark enough	21
learning	labeling	o	not	adj	okay	I	I	Target_Child	no I 'm not okay	29
learning	labeling	o	not	pro	it	it	it	Mother	it 's not summer time now is it	30
learning	labeling	o	n't	n	time	I	I	Mother	I was n't sure if we did this last time or not	30
learning	labeling	o	not	adj	different	that	that	Mother	that 's not different	30
learning	labeling	o	not	adj	sad	she	she	Target_Child	but she 's not sad now	30
learning	labeling	o	not	adj	sad	she	she	Mother	she 's not sad	30
learning	labeling	o	not	adj	sad	you	you	Mother	you 're not sad either are you	30
learning	labeling	o	not	adj	sad	I	I	Target_Child	I 'm not sad too	30
learning	labeling	o	not	adj	hungry	I	I	Mother	okay well Mommy is not hungry right now so I wo n't	45
learning	labeling	wait	not	adj	hungry	you	you	Mother	Sweetie then you 'll haf ta wait till later cause I 'm not hungry now	45
learning	labeling	Honey	not	adj	hungry	I	I	Mother	Honey I 'm not hungry would you like some peach yogurt then	45
learning	labeling	have	not	adj	hungry	I	I	Mother	Sweetie I 'll share it with you later but I already had breakfast and I 'm not hungry now	45
learning	labeling	o	not	n	problem	it	it	Mother	so it 's not a problem at all if you just wan na give me a hard copy and we 'll scan it for you	45
learning	labeling	hit	not	adj	nice	that	that	Mother	hey do n't hit me with blankie that 's not so nice	45
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice	45
learning	labeling	o	n't	n	Hendrika	NONE	NONE	Mother	is n't this Hendrika or Frederika or something like that	45
learning	labeling	o	not	n	turn	it	it	Target_Child	it 's not my turn	45
learning	labeling	o	not	n	match	that	that	Mother	that 's not a match	45
learning	labeling	o	n't	adj	nice	NONE	NONE	Mother	is n't that nice	30
learning	labeling	o	not	n	horse	that	that	Target_Child	that 's not a little horsie	29
learning	labeling	o	not	adj	big	that	that	Target_Child	that 's not a big	29
learning	labeling	o	n't	n	number	those	those	Mother	those are n't numbers	29
learning	labeling	o	not	n	flag	that	that	Target_Child	that 's not a flag	29
learning	labeling	o	not	pro	one	that	that	Target_Child	that 's not one	29
learning	labeling	o	not	adj	good	that	that	Mother	that 's not very good	29
learning	labeling	o	no	n	truck	he	he	Target_Child	he 's no trucks	29
learning	labeling	o	no	n	boil	he	he	Target_Child	he 's no boiler	29
learning	labeling	o	no	n	steam	he	he	Target_Child	he 's no steam	29
learning	labeling	o	no	n	steam	he	he	Mother	he 's no steam	29
learning	labeling	o	not	n	mummy	that	that	Target_Child	that 's not my mummy	33
learning	labeling	o	n't	n	Daddy	NONE	NONE	Mother	is n't Daddy going to do dishes	53
learning	labeling	o	not	n	paper	it	it	Target_Child	it might even be not the paper	53
learning	labeling	o	not	adj	heavy	it	it	Target_Child	it 's not too heavy	42
learning	labeling	o	not	adj	green	it	it	Mother	uhhuh it 's not green and living is it	42
learning	labeling	o	not	n	snake	it	it	Target_Child	it 's not a mean snake	42
learning	labeling	o	not	n	Mickey	that	that	Father	that 's not Mickey that 's Minnie	32
learning	labeling	o	not	n	Sarah	that	that	Mother	no that 's not Sarah	22
learning	labeling	o	not	adj	yuck	it	it	Mother	it 's not yucky	22
learning	labeling	o	not	n	cheese	that	that	Mother	no that 's not cheese	22
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice	65
learning	labeling	o	not	n	do	that	that	Mother	that 's not nice doing that with food is it	25
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice is it	25
learning	labeling	o	not	n	box	it	it	Mother	no it 's not the box that 's faulty	25
learning	labeling	o	not	n	thing	this	this	Mother	so this is not the whole thing	25
learning	labeling	o	not	adj	fair	it	it	Mother	it 's not fair is it	25
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice	25
learning	labeling	feel	no	n	need	you	you	Mother	you 're not feeling very well but there 's no need	25
learning	labeling	leave	not	n	space	's	be	Mother	there 's not much floor space left is there	25
learning	labeling	o	not	n	top	NONE	NONE	Mother	be careful on that Thomas because that 's not a solid top is it	25
learning	labeling	o	not	n	person	that	that	Mother	Thomas that 's not nice hitting people on the head is it	25
learning	labeling	o	not	n	baby	you	you	Mother	you 're not a baby	34
learning	labeling	o	not	n	baby	you	you	Mother	you 're not a baby are you	34
learning	labeling	o	not	n	n	that	that	Mother	that 's not a n	34
learning	labeling	o	n't	n	London	this	this	Target_Child	this is n't London	34
learning	labeling	o	not	n	friend	I	I	Target_Child	I 'm not your friend	34
learning	labeling	o	not	n	friend	you	you	Mother	you 're not my friend	34
learning	labeling	o	not	n	Daddy	it	it	Target_Child	no it 's not Daddy	34
learning	labeling	o	not	pro	one	it	it	Father	oh it 's not a little one	34
learning	labeling	o	not	adj	fun	that	that	Father	that 's not funny	34
learning	labeling	o	n't	adj	hungry	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore	61
learning	labeling	be	n't	n	caterpillar	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore	61
learning	labeling	o	not	n	end	that	that	Target_Child	that 's not the end	61
learning	labeling	o	n't	n	cake	this	this	Mother	this is n't cake	61
learning	labeling	o	not	n	cake	that	that	Target_Child	that 's not a cake this is cake and that 's a cake and this is a cake and that 's cake	61
learning	labeling	o	not	n	tractor	that	that	Mother	that 's not the blue tractor that 's the red tractor	34
learning	labeling	o	n't	adj	nice	NONE	NONE	Mother	was n't very nice of him was it	34
learning	labeling	o	not	n	quilt	they	they	Mother	they 're not etc quilts	34
learning	labeling	o	not	n	lake	that	that	Mother	no that 's not the lake	33
learning	labeling	o	not	n	girl	daddies	daddy	Target_Child	daddies are not girls	33
learning	labeling	o	not	n	Momma	I	I	Target_Child	and I 'm not the Momma	33
learning	labeling	growl	not	adj	gentle	you	you	Mother	he scratches and growls if you 're not gentle	33
learning	labeling	o	not	n	slack	that	that	Mother	that 's not slacks	33
learning	labeling	o	n't	adj	hungry	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore	62
learning	labeling	be	n't	n	caterpillar	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore	62
learning	labeling	o	not	n	Jim	I	I	Target_Child	I 'm not Jim	41
learning	labeling	o	not	adj	open	that	that	Target_Child	that 's not open	41
learning	labeling	o	not	n	lion	it	it	Mother	it 's not a lion is it	37
learning	labeling	go	not	pro	it	something	something	Mother	something 's going to run him over oh_dear that 's not very nice is it	37
learning	labeling	o	not	adj	nice	that	that	Mother	oh that 's not very nice is it crashing into the ambulance	37
learning	labeling	o	n't	n	granny	it	it	Mother	it was n't granny and granddad who was it	37
learning	labeling	o	not	pro	it	it	it	Mother	it 's not real is it	37
learning	labeling	o	not	pro	it	that	that	Mother	that 's not a banana is it	37
learning	labeling	o	not	n	picnic	it	it	Mother	oh it 's not a picnic	37
learning	labeling	o	not	n	hair	it	it	Mother	it 's not really a hair	37
learning	labeling	o	n't	n	Tuesday	today	today	Mother	today is n't Tuesday today is Friday	32
learning	labeling	o	not	pro	where	it	it	Target_Child	it 's not this where the other one	29
learning	labeling	o	not	n	sock	that	that	Mother	that 's not a sock it kind of looks like does n't it	29
learning	labeling	o	not	n	box	that	that	Mother	nothing well that 's not a good box then	29
learning	labeling	well	not	adj	slippery	it	it	Target_Child	well it rains and then it 's not so slippery	40
learning	labeling	o	not	n	David	that	that	Target_Child	Dad that 's not David	40
learning	labeling	o	not	n	David	that	that	Target_Child	Daddy that 's not David	40
learning	labeling	o	not	n	monster	that	that	Mother	no that 's not a monster that 's a turtle	21
learning	labeling	o	not	n	puppy	it	it	Mother	no it 's not a puppy	21
learning	labeling	o	not	adj	nice	that	that	Mother	huh oh that 's not nice	21
learning	labeling	have	not	n	eat	he	he	Target_Child	he does have this but he 's not a meat eater	54
learning	labeling	o	not	n	hole	it	it	Target_Child	and it and it 's not just a hole but there 's lots_of plants and stuff in the hole	54
learning	labeling	o	not	n	hat	it	it	Target_Child	but it is not a hat it 's a web you know what you can do with it	54
learning	labeling	o	not	n	honey	that	that	Mother	oh_my_goodness that 's not okay honey what 's a matter honey	54
learning	labeling	o	not	adj	okay	that	that	Mother	that 's not okay what does it seem to me that if you 're dropping them on the floor and saying ow what does that what do you think I would think about that that that is what	54
learning	labeling	o	not	adj	okay	that	that	Mother	that 's not okay	54
learning	labeling	o	n't	n	word	NONE	NONE	Mother	that was n't the proper words actually	33
learning	labeling	o	not	n	Bertie	it	it	Mother	it 's not Bertie	33
learning	labeling	o	not	n	Bertie_the_bus	it	it	Mother	it 's not Bertie_the_bus	33
learning	labeling	o	n't	pro	one	it	it	Mother	well it is n't actually the last one	33
learning	labeling	o	not	n	football	that	that	Mother	well that 's not a big football	33
learning	labeling	week	not	n	boy	you	you	Mother	one day a few weeks ago you were not a very good boy really were you	33
learning	labeling	o	n't	pro	she	Mummy	Mummy	Mother	Mummy was n't happy was she	33
learning	labeling	o	not	adj	square	it	it	Mother	it 's not a square because it as got two long sides and two short sides	33
learning	labeling	o	not	n	circle	it	it	Mother	it 's not a circle is it	33
learning	labeling	o	not	n	circle	it	it	Mother	but it 's not a circle	33
learning	labeling	o	not	n	passenger	it	it	Target_Child	it 's not lots_of passengers	33
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure whether it 's today or tomorrow	33
learning	labeling	o	not	adj	sure	I	I	Mother	oh well I 'm not sure she does like balloons really Thomas	33
learning	labeling	o	not	n	tree	it	it	Mother	it 's not a Christmas tree	33
learning	labeling	o	not	adj	warm	it	it	Mother	it 's not very warm today is it Fraser	24
learning	labeling	o	not	adj	real	it	it	Mother	it 's not real it 's only pretend	24
learning	labeling	o	not	n	giraffe	that	that	Mother	no that 's not a giraffe	24
learning	labeling	do	not	adj	nice	that	that	Mother	oh do n't do that that 's not nice	24
learning	labeling	o	no	adj	good	that	that	Mother	that 's no good is it	24
learning	labeling	o	not	n	house	that	that	Mother	that 's not Jwww's house	24
learning	labeling	o	not	n	dustman	it	it	Mother	no it 's not the dustman	24
learning	labeling	o	not	n	tape	that	that	Mother	no that 's not mama's tape	56
learning	labeling	o	n't	pro	one	NONE	NONE	Mother	is n't there a big long one	28
learning	labeling	o	not	n	pear	it	it	Target_Child	no it 's not pear	28
learning	labeling	o	not	n	ladder	it	it	Mother	it 's not a ladder	32
learning	labeling	think	not	n	go	you	you	Mother	you think you 're not going that way	32
learning	labeling	o	n't	adj	beautiful	NONE	NONE	Mother	is n't that beautiful	32
learning	labeling	o	n't	n	berry	they	they	Mother	they were n't berries	32
